block idx,date start,challenge item name,lexical item name,frequency,concreteness,linguistic category,lexical class,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,replay counter,
1390,2017-02-27 17:41:36,The person bakes in the morning,bake,6,6,verb_intransitivePP,verb,HardSentence,Noise5,0,0.6518,5,s1,p2,s2,p1,p3,1,4.3698,,,,0,
1390,2017-02-27 17:41:36,the man mixes the glass,mix,5,5,verb_transitive,verb,HardSentence,Noise5,0,0.6464,4,p1,s1,un,p2,,1,6.9664,,,,0,
1390,2017-02-27 17:41:36,The dusty saw cuts,dusty,5,5,adj_intrans_sent,adjective,HardSentence,Noise5,0,0.6464,4,p1,s3,un,s2,,1,3.288,,,,0,
1390,2017-02-27 17:41:36,the goldfish impresses her,goldfish,5,7,noun_transitive_beg,noun,HardSentence,Noise5,0,0.6464,5,p2,s2,p1,un,s1,1,2.8228,,,,0,
1390,2017-02-27 17:41:36,she admires the pianist,pianist,5,7,noun_transitive_beg,noun,HardSentence,Noise5,0,0.6464,5,s1,s2,p1,un,p2,1,3.0232,,,,0,
1390,2017-02-27 17:41:36,the hug welcomes the woman,hug,6,6,noun_transitive_beg,noun,HardSentence,Noise5,0,0.6518,5,p3,s1,p1,s2,p2,1,3.6853,,,,0,
1390,2017-02-27 17:41:36,the man leads the fort,fort,5,7,noun_transitive_end,noun,HardSentence,Noise5,0,0.6464,5,p3,s2,un,p1,s1,1,6.6398,,,,0,
1390,2017-02-27 17:41:36,the man lifts outside,lift,7,5,verb_intransitivePP,verb,HardSentence,Noise5,0,0.6572,5,s2,s1,un,p1,p2,1,8.5903,,,,1,
1391,2017-02-27 18:41:12,the man organises,organise,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,un,s1,p1,s2,p2,1,5.6066,,,,0,
1391,2017-02-27 18:41:12,The fishmonger is smelly,fishmonger,4,5,noun_predicative,noun,EasySentence,NoNoise,0,0.6411,5,un,s1,p2,s2,p1,1,3.0357,,,,0,
1391,2017-02-27 18:41:12,The heirloom is old,heirloom,4,5,noun_predicative,noun,EasySentence,NoNoise,0,0.6411,5,s1,s2,p1,p2,p3,1,3.0296,,,,0,
1391,2017-02-27 18:41:12,the couple argue,argue,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,un,p1,s2,p2,un,1,3.4339,,,,0,
1391,2017-02-27 18:41:12,the man jokes,joke,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,p3,s2,s1,p2,p1,1,3.8962,,,,0,
1391,2017-02-27 18:41:12,a blunt pencil,blunt,5,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.6464,5,s1,un,s2,p1,un,1,2.9526,,,,0,
1391,2017-02-27 18:41:12,The cheerful child,cheerful,5,2,adj_phrase,adjective,EasySentence,NoNoise,0,0.6464,4,un,s2,s1,un,,1,4.0737,,,,0,
1391,2017-02-27 18:41:12,the miserable child,miserable,6,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.6518,4,un,s1,s2,un,,1,2.7863,,,,0,
1391,2017-02-27 18:41:12,the businessman is sorry,sorry,8,1,adj_sentence,adjective,EasySentence,NoNoise,0,0.6625,5,un,p1,p2,p3,un,1,4.1156,,,,0,
1391,2017-02-27 18:41:12,The nettle is green,nettle,4,5,noun_predicative,noun,EasySentence,NoNoise,0,0.6411,5,s1,p1,s2,p3,p2,1,2.9291,,,,0,
1391,2017-02-27 18:41:12,the child is cheerful,cheerful,5,2,adj_sentence,adjective,EasySentence,NoNoise,0,0.6464,4,s2,un,un,s1,,1,3.8685,,,,0,
1391,2017-02-27 18:41:12,the man mops,mop,4,5,verb_intransitive,verb,EasySentence,NoNoise,0,0.6411,5,p1,s2,p3,un,s1,1,3.5759,,,,0,
1391,2017-02-27 18:41:12,the person thieves,thieve,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,s2,p2,p1,s1,un,1,3.2552,,,,0,
1391,2017-02-27 18:41:12,The best man,best,8,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.6625,5,s1,p2,un,p1,un,1,2.6917,,,,0,
1391,2017-02-27 18:41:12,The man leans,leans,5,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.6464,5,p2,p1,s2,p3,s1,1,3.0064,,,,0,
1392,2017-02-27 18:45:32,He loves nature,nature,7,3,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6572,4,p1,s2,un,s1,,1,3.0259,,,,0,
1392,2017-02-27 18:45:32,the man lifts outside,lift,7,5,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6572,5,p2,s2,p1,un,s1,1,3.4707,,,,0,
1392,2017-02-27 18:45:32,She designs the house,design,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.6572,4,s2,s1,p1,un,,1,2.9535,,,,0,
1392,2017-02-27 18:45:32,she cleans the stain,stain,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6464,5,p2,s1,un,p1,un,1,5.0386,,,,0,
1392,2017-02-27 18:45:32,he uses the canoe,canoe,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6464,5,p2,s1,p1,s2,p3,1,4.2578,,,,0,
1392,2017-02-27 18:45:32,the animal claws the wood,claws,6,6,verb_transitive,verb,HardSentence,NoNoise,0,0.6518,5,s2,p1,p2,un,s1,1,3.3632,,,,0,
1392,2017-02-27 18:45:32,He shares his knowledge,knowledge,7,1,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6572,3,un,s1,p1,,,1,6.4693,,,,0,
1392,2017-02-27 18:45:32,he uses the dome for a while,dome,5,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.6464,5,p1,s2,s1,p3,p2,1,3.3239,,,,0,
1392,2017-02-27 18:45:32,the hug welcomes the woman,hug,6,6,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.6518,5,s1,p2,p1,s2,p3,1,5.3943,,,,0,
1392,2017-02-27 18:45:32,He makes a mistake,mistake,7,1,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6572,3,p1,un,s2,,,1,3.2626,,,,0,
1392,2017-02-27 18:45:32,She has a career,career,8,4,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6625,5,un,un,p1,s1,p2,1,3.7611,,,,0,
1392,2017-02-27 18:45:32,She wants justice,justice,7,1,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6572,3,p2,un,s1,,,1,2.9565,,,,0,
1392,2017-02-27 18:45:32,the woman waits for the hour,hour,8,4,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.6625,5,un,p2,p3,p1,un,1,4.4576,,,,0,
1392,2017-02-27 18:45:32,the cardigan keeps her warm,cardigan,5,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.6464,5,un,s2,un,p1,s1,1,2.9104,,,,0,
1392,2017-02-27 18:45:32,she likes the hut,hut,6,6,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6518,5,p1,s2,p2,s1,p3,1,3.8667,,,,0,
1393,2017-02-27 18:50:55,the businessman is sorry,sorry,8,1,adj_sentence,adjective,EasySentence,NoNoise,0,0.6625,5,un,un,p1,p2,p3,1,3.8117,,,,0,
1393,2017-02-27 18:50:55,a blunt pencil,blunt,5,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.6464,5,un,s2,p1,s1,un,1,3.4814,,,,0,
1393,2017-02-27 18:50:55,the queue is long,queue,6,3,noun_predicative,noun,EasySentence,NoNoise,0,0.6518,5,un,p2,p3,un,p1,1,4.6237,,,,0,
1393,2017-02-27 18:50:55,The man leans,leans,5,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.6464,5,p2,s2,s1,p1,p3,1,2.9448,,,,0,
1393,2017-02-27 18:50:55,the child is cheerful,cheerful,5,2,adj_sentence,adjective,EasySentence,NoNoise,0,0.6464,4,un,s2,un,s1,,1,3.3467,,,,0,
1393,2017-02-27 18:50:55,the man mops,mop,4,5,verb_intransitive,verb,EasySentence,NoNoise,0,0.6411,5,s2,p3,s1,p1,un,0,6.4707,the man hops,p3,mp,0,
1393,2017-02-27 18:50:55,The best man,best,8,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.6625,5,un,p2,s1,un,p1,1,2.638,,,,0,
1393,2017-02-27 18:50:55,The nettle is green,nettle,4,5,noun_predicative,noun,EasySentence,NoNoise,0,0.6411,5,p3,p2,s1,p1,s2,1,3.3942,,,,0,
1393,2017-02-27 18:50:55,the person thieves,thieve,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,p2,p1,s2,s1,un,1,3.6158,,,,0,
1393,2017-02-27 18:50:55,the man jokes,joke,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,p1,p3,s2,p2,s1,1,3.8394,,,,0,
1393,2017-02-27 18:50:55,The heirloom is old,heirloom,4,5,noun_predicative,noun,EasySentence,NoNoise,0,0.6411,5,s1,p1,p3,s2,p2,1,3.5824,,,,0,
1393,2017-02-27 18:50:55,the miserable child,miserable,6,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.6518,4,un,un,s2,s1,,1,3.5514,,,,0,
1393,2017-02-27 18:50:55,The fishmonger is smelly,fishmonger,4,5,noun_predicative,noun,EasySentence,NoNoise,0,0.6411,5,s1,s2,p1,un,p2,1,8.6592,,,,0,
1393,2017-02-27 18:50:55,the couple argue,argue,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,un,p2,s2,un,p1,1,3.9999,,,,0,
1393,2017-02-27 18:50:55,The cheerful child,cheerful,5,2,adj_phrase,adjective,EasySentence,NoNoise,0,0.6464,4,s1,un,s2,un,,1,3.5048,,,,0,
1394,2017-02-27 18:55:40,the woman waits for the hour,hour,8,4,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.6625,5,un,p2,p1,un,p3,1,3.8054,,,,0,
1394,2017-02-27 18:55:40,the man loves the news,news,8,4,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6625,5,un,un,s1,p2,s2,1,3.8377,,,,0,
1394,2017-02-27 18:55:40,She designs the house,design,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.6572,4,p1,un,s1,s2,,1,4.0847,,,,0,
1394,2017-02-27 18:55:40,she was skiing,ski,1,4,tense_progressive,tense,HardSentence,NoNoise,0,0.6625,2,foil 2,foil 1,,,,1,4.5659,,,,0,
1394,2017-02-27 18:55:40,She has a career,career,8,4,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6625,5,p2,p1,s1,un,un,1,3.4429,,,,0,
1394,2017-02-27 18:55:40,He shares his knowledge,knowledge,7,1,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6572,3,s1,p1,un,,,1,3.8418,,,,0,
1394,2017-02-27 18:55:40,she cleans the stain,stain,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6464,5,p1,un,p2,un,s1,1,5.3889,,,,0,
1394,2017-02-27 18:55:40,the friend gives a gift,friend,8,4,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.6625,5,p1,un,un,s1,s2,1,5.6437,,,,0,
1394,2017-02-27 18:55:40,the woman dyes her hair,dye,4,5,verb_transitive,verb,HardSentence,NoNoise,0,0.6786,4,p1,p2,s1,s2,,1,3.1373,,,,0,
1394,2017-02-27 18:55:40,she skis,ski,1,4,tense_simple,tense,HardSentence,NoNoise,0,0.6625,2,foil 2,foil 1,,,,1,3.569,,,,0,
1394,2017-02-27 18:55:40,She wants justice,justice,7,1,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6572,3,p2,p1,s1,,,1,3.1423,,,,0,
1394,2017-02-27 18:55:40,the man lifts outside,lift,7,5,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6572,5,s2,s1,p2,p1,un,1,4.1492,,,,0,
1394,2017-02-27 18:55:40,The boy excites the dog,excite,4,1,verb_transitive,verb,HardSentence,NoNoise,0,0.6786,2,s1,p3,,,,1,3.0668,,,,0,
1394,2017-02-27 18:55:40,she is skiing,ski,1,4,tense_progressive,tense,HardSentence,NoNoise,0,0.6625,2,foil 1,foil 2,,,,1,5.0598,,,,0,
1394,2017-02-27 18:55:40,He makes a mistake,mistake,7,1,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6572,3,s2,un,p1,,,1,3.2337,,,,0,
1395,2017-02-27 19:00:01,the person thieves,thieve,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,p2,s1,s2,p1,un,1,3.3569,,,,0,
1395,2017-02-27 19:00:01,a blunt pencil,blunt,5,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.6464,5,p1,s1,s2,un,un,1,3.3498,,,,0,
1395,2017-02-27 19:00:01,the pencil is blunt,blunt,5,4,adj_sentence,adjective,EasySentence,NoNoise,0,0.6464,5,p1,un,s2,un,s1,1,4.3549,,,,0,
1395,2017-02-27 19:00:01,the man organises,organise,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,un,s1,p2,s2,p1,1,4.3309,,,,0,
1395,2017-02-27 19:00:01,the miserable child,miserable,6,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.6518,4,un,s2,s1,un,,1,3.7618,,,,0,
1395,2017-02-27 19:00:01,the queue is long,queue,6,3,noun_predicative,noun,EasySentence,NoNoise,0,0.6518,5,p2,p3,un,un,p1,1,4.1053,,,,0,
1395,2017-02-27 19:00:01,The best man,best,8,1,adj_phrase,adjective,EasySentence,NoNoise,0,0.6625,5,un,un,p2,s1,p1,1,3.1636,,,,0,
1395,2017-02-27 19:00:01,the man jokes,joke,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,p1,s2,p3,p2,s1,1,3.4205,,,,0,
1395,2017-02-27 19:00:01,the businessman is sorry,sorry,8,1,adj_sentence,adjective,EasySentence,NoNoise,0,0.6625,5,un,p1,un,p3,p2,1,3.1062,,,,0,
1395,2017-02-27 19:00:01,the child is cheerful,cheerful,5,2,adj_sentence,adjective,EasySentence,NoNoise,0,0.6464,4,un,s1,un,s2,,1,4.0618,,,,0,
1395,2017-02-27 19:00:01,The cheerful child,cheerful,5,2,adj_phrase,adjective,EasySentence,NoNoise,0,0.6464,4,s2,s1,un,un,,1,3.1327,,,,0,
1395,2017-02-27 19:00:01,The man leans,leans,5,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.6464,5,p2,s2,s1,p3,p1,1,3.0767,,,,0,
1395,2017-02-27 19:00:01,The guy sands,sand,3,5,verb_intransitive,verb,EasySentence,NoNoise,0,0.6732,5,p3,s2,p1,p2,s1,1,3.9462,,,,0,
1395,2017-02-27 19:00:01,the couple argue,argue,6,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.6518,5,p1,p2,s2,un,un,1,3.4519,,,,0,
1395,2017-02-27 19:00:01,the asterisk is obvious,asterisk,2,6,noun_predicative,noun,EasySentence,NoNoise,0,0.6679,5,un,s1,p1,s2,un,1,2.6315,,,,0,
1396,2017-02-27 19:04:47,the socket,socket,4,6,noun_2syll_phrase,noun,Word,NoNoise,1,0.4161,4,p2,p1,s1,s2,,1,5.7091,,,,0,
1396,2017-02-27 19:04:47,The father,father,8,7,noun_2syll_phrase,noun,Word,NoNoise,1,0.25,4,p1,p2,s1,s2,,1,4.4321,,,,0,
1396,2017-02-27 19:04:47,the dramatic stage,stage,8,7,noun_attributive,noun,Word,NoNoise,1,0.25,4,s2,p2,s1,p1,,1,4.0712,,,,0,
1396,2017-02-27 19:04:47,the bright person,person,8,7,noun_attributive,noun,Word,NoNoise,1,0.25,4,p1,s2,s1,p2,,1,2.8105,,,,0,
1396,2017-02-27 19:04:47,the elaborate vest,vest,5,7,noun_attributive,noun,Word,NoNoise,1,0.3464,4,p1,s2,s1,p2,,1,4.3744,,,,0,
1396,2017-02-27 19:04:47,clove,clove,4,6,noun_1syll_word,noun,Word,NoNoise,1,0.4161,4,p1,s2,s1,p2,,1,2.4489,,,,0,
1396,2017-02-27 19:04:47,grin,grin,5,6,noun_1syll_word,noun,Word,NoNoise,1,0.3839,4,p1,s2,s1,p2,,1,3.14,,,,0,
1396,2017-02-27 19:04:47,box,box,8,7,noun_1syll_word,noun,Word,NoNoise,1,0.25,4,p2,p1,s2,s1,,1,3.1079,,,,0,
1396,2017-02-27 19:04:47,phone,phone,8,7,noun_1syll_word,noun,Word,NoNoise,1,0.25,4,p2,s2,p1,s1,,1,2.5142,,,,0,
1396,2017-02-27 19:04:47,land,land,8,7,noun_1syll_word,noun,Word,NoNoise,1,0.25,4,s2,s1,p1,p2,,1,2.4112,,,,0,
1396,2017-02-27 19:04:47,fire,fire,8,7,noun_1syll_word,noun,Word,NoNoise,1,0.25,4,p2,s2,p1,s1,,1,2.5931,,,,0,
1396,2017-02-27 19:04:47,sack,sack,6,7,noun_1syll_word,noun,Word,NoNoise,1,0.3143,4,s2,s1,p2,p1,,1,2.9929,,,,0,
1396,2017-02-27 19:04:47,a curve,curve,5,6,noun_1syll_phrase,noun,Word,NoNoise,1,0.3839,4,s1,s2,p1,p2,,1,5.1947,,,,0,
1396,2017-02-27 19:04:47,the hoe,hoe,3,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.4107,4,s2,p2,p1,s1,,1,2.6662,,,,0,
1396,2017-02-27 19:04:47,The tree,tree,7,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.2822,4,p2,s1,s2,p1,,1,4.4317,,,,0,
1397,2017-02-28 10:55:14,the couple argue,argue,6,3,verb_intransitive,verb,EasySentence,Noise5,0,0.6518,5,un,un,p2,p3,p1,1,3.4144,,,,0,
1397,2017-02-28 10:55:14,The best man,best,8,1,adj_phrase,adjective,EasySentence,Noise5,0,0.6625,5,p2,p3,p1,s1,s2,1,4.4411,,,,0,
1397,2017-02-28 10:55:14,a blunt pencil,blunt,5,4,adj_phrase,adjective,EasySentence,Noise5,0,0.6464,5,un,s2,un,s1,,0,3.4621,a blunt pencil,target,target,0,
1397,2017-02-28 10:55:14,the asterisk is obvious,asterisk,2,6,noun_predicative,noun,EasySentence,Noise5,0,0.6679,5,s2,s1,p1,un,un,1,3.9617,,,,0,
1397,2017-02-28 10:55:14,The cheerful child,cheerful,5,2,adj_phrase,adjective,EasySentence,Noise5,0,0.6464,4,un,s1,s2,p1,un,1,2.2258,,,,0,
1397,2017-02-28 10:55:14,the child is miserable,miserable,6,1,adj_sentence,adjective,EasySentence,Noise5,0,0.6518,4,un,s2,s1,un,,1,3.3514,,,,0,
1397,2017-02-28 10:55:14,the miserable child,miserable,6,1,adj_phrase,adjective,EasySentence,Noise5,0,0.6518,4,p1,p2,s1,un,un,1,2.684,,,,0,
1397,2017-02-28 10:55:14,the man jokes,joke,6,3,verb_intransitive,verb,EasySentence,Noise5,0,0.6518,5,p1,un,s1,s2,p2,1,4.0804,,,,0,
1397,2017-02-28 10:55:14,the person thieves,thieve,6,3,verb_intransitive,verb,EasySentence,Noise5,0,0.6518,5,un,p2,un,s2,p1,1,2.9729,,,,0,
1397,2017-02-28 10:55:14,The guy sands,sand,3,5,verb_intransitive,verb,EasySentence,Noise5,0,0.6732,5,s2,p2,un,p1,s1,1,3.3038,,,,0,
1397,2017-02-28 10:55:14,The man leans,leans,5,4,verb_intransitive,verb,EasySentence,Noise5,0,0.6464,5,un,p3,p2,p1,un,1,3.8409,,,,0,
1397,2017-02-28 10:55:14,the queue is long,queue,6,3,noun_predicative,noun,EasySentence,Noise5,0,0.6518,5,s1,un,un,s2,,1,3.0692,,,,0,
1397,2017-02-28 10:55:14,the businessman is sorry,sorry,8,1,adj_sentence,adjective,EasySentence,Noise5,0,0.6625,5,p1,p2,p3,s1,s2,1,3.1129,,,,0,
1397,2017-02-28 10:55:14,the man organises,organise,6,3,verb_intransitive,verb,EasySentence,Noise5,0,0.6518,5,p1,s1,p3,p2,s2,1,2.8722,,,,0,
1397,2017-02-28 10:55:14,the child is cheerful,cheerful,5,2,adj_sentence,adjective,EasySentence,Noise5,0,0.6464,4,s1,un,un,s2,,1,3.6165,,,,0,
1398,2017-02-28 11:03:34,the friend gives a gift,friend,8,4,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.6625,5,p1,p2,s1,p3,s2,1,3.9367,,,,0,
1398,2017-02-28 11:03:34,the man blocks the door,block,6,4,verb_transitive,verb,HardSentence,NoNoise,0,0.6518,4,p1,s1,un,s2,un,1,4.5753,,,,0,
1398,2017-02-28 11:03:34,she cleans the stain,stain,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6464,5,p2,s1,s2,p1,,1,3.3507,,,,0,
1398,2017-02-28 11:03:34,the man shops with his wife,shop,3,4,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6732,3,s1,p1,p2,,,1,5.4538,,,,0,
1398,2017-02-28 11:03:34,the man lifts outside,lift,7,5,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.6572,5,un,p1,p2,s1,un,1,4.5835,,,,0,
1398,2017-02-28 11:03:34,the man loves the news,news,8,4,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6625,5,un,p1,s1,,,1,3.8842,,,,0,
1398,2017-02-28 11:03:34,The boy excites the dog,excite,4,1,verb_transitive,verb,HardSentence,NoNoise,0,0.6786,2,s2,un,un,p3,s1,1,4.9259,,,,0,
1398,2017-02-28 11:03:34,She has a career,career,8,4,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6625,5,p3,s1,,,,1,3.3964,,,,0,
1398,2017-02-28 11:03:34,he touches the point very carefully,point,8,4,noun_transitivePP,noun,HardSentence,NoNoise,0,0.6625,5,s2,s1,p2,un,un,1,3.0171,,,,0,
1398,2017-02-28 11:03:34,He shares his knowledge,knowledge,7,1,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6572,3,p1,s2,un,s1,p2,1,4.0362,,,,0,
1398,2017-02-28 11:03:34,he moves the house,move,8,4,verb_transitive,verb,HardSentence,NoNoise,0,0.6625,5,s1,p1,un,s2,,1,3.1112,,,,0,
1398,2017-02-28 11:03:34,he writes a number on the board,number,8,4,noun_transitivePP,noun,HardSentence,NoNoise,0,0.6625,5,p1,s2,un,un,s1,1,3.4444,,,,0,
1398,2017-02-28 11:03:34,She wants justice,justice,7,1,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6572,3,un,p2,p1,un,s1,1,3.3275,,,,0,
1398,2017-02-28 11:03:34,She designs the house,design,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.6572,4,p1,p2,s1,,,1,3.12,,,,0,
1398,2017-02-28 11:03:34,he hate the flea,flea,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6464,5,s1,p1,p3,p2,s2,1,3.3189,,,,0,
1399,2017-02-28 11:07:33,The lady bakes some cupcakes,bake,6,6,verb_transitive,verb,HardSentence,NoNoise,0,0.6518,5,un,p1,s1,s2,p2,1,7.338,,,,0,
1399,2017-02-28 11:07:33,she likes the hut,hut,6,6,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6518,5,p2,s2,p1,p3,s1,1,5.2851,,,,0,
1399,2017-02-28 11:07:33,The woman protects the plant,protect,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.6572,4,foil 2,foil 1,,,,1,5.3561,,,,0,
1399,2017-02-28 11:07:33,he breaks his budget,budget,8,4,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6625,5,p1,p2,s2,s1,un,1,3.1646,,,,0,
1399,2017-02-28 11:07:33,he buys a book,buy,8,4,verb_transitive,verb,HardSentence,NoNoise,0,0.6625,5,p2,p1,un,un,s2,1,3.2624,,,,0,
1399,2017-02-28 11:07:33,he meets his date at the theatre,theatre,2,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.6679,4,s2,p2,s1,p1,,1,3.6891,,,,0,
1399,2017-02-28 11:07:33,the woman dyes her hair,dye,4,5,verb_transitive,verb,HardSentence,NoNoise,0,0.6786,4,un,s2,p1,,,1,2.8581,,,,0,
1399,2017-02-28 11:07:33,she finds the place,place,8,4,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6625,5,p2,s2,s1,p3,,1,4.3556,,,,0,
1399,2017-02-28 11:07:33,she uses the doorknob,doorknob,2,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6679,4,s2,p1,s1,un,un,0,4.5829,she uses the doorknob,target,target,0,
1399,2017-02-28 11:07:33,He makes a mistake,mistake,7,1,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6572,3,s2,s1,p2,p3,p1,1,3.4504,,,,0,
1399,2017-02-28 11:07:33,the woman heats the egg,heat,5,4,verb_transitive,verb,HardSentence,NoNoise,0,0.6839,4,un,un,p2,p1,,1,8.6815,,,,0,
1399,2017-02-28 11:07:33,he has a necktie,necktie,2,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.6679,4,un,p1,s2,s1,p2,1,4.0009,,,,0,
1399,2017-02-28 11:07:33,the hug welcomes the woman,hug,6,6,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.6518,5,s2,un,un,s1,,1,3.1625,,,,0,
1399,2017-02-28 11:07:33,she skis,ski,1,4,tense_simple,tense,HardSentence,NoNoise,0,0.6625,2,s1,s2,p1,p2,,1,11.8311,,,,0,
1399,2017-02-28 11:07:33,the animal claws the wood,claws,6,6,verb_transitive,verb,HardSentence,NoNoise,0,0.6518,5,s1,un,p1,p2,,1,7.5807,,,,0,
1400,2017-02-28 11:11:41,The woman cuts,cut,8,7,verb_intransitive,verb,EasySentence,NoNoise,1,0.3625,4,p1,s2,p2,s1,,1,6.1262,,,,0,
1400,2017-02-28 11:11:41,The line is perfect,line,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3625,4,p2,s1,p1,s2,,1,6.1118,,,,0,
1400,2017-02-28 11:11:41,the star is bright,star,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3625,4,s2,s1,p1,p2,,1,2.9633,,,,0,
1400,2017-02-28 11:11:41,the sign falls,sign,5,7,noun_intransitive,noun,EasySentence,NoNoise,1,0.4589,4,p1,s2,p2,s1,,1,3.2238,,,,0,
1400,2017-02-28 11:11:41,the ball is wooden,wooden,6,7,adj_sentence,adjective,EasySentence,NoNoise,1,0.4268,4,p1,s2,p2,s1,,1,2.9548,,,,0,
1400,2017-02-28 11:11:41,the dead bug,dead,8,6,adj_phrase,adjective,EasySentence,NoNoise,1,0.4,4,s1,s2,p1,p2,,1,4.0884,,,,0,
1400,2017-02-28 11:11:41,The earth is brown,earth,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3625,4,p1,s2,s1,p2,,1,3.2404,,,,0,
1400,2017-02-28 11:11:41,The lead is colourful,lead,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3625,4,s1,s2,p1,p2,,1,3.979,,,,0,
1400,2017-02-28 11:11:41,the man runs,man,8,7,noun_intransitive,noun,EasySentence,NoNoise,1,0.3625,4,p1,p2,s2,s1,,0,3.8365,the man runs,target,target,0,
1400,2017-02-28 11:11:41,his mum bleeds,mum,8,6,noun_intransitive,noun,EasySentence,NoNoise,1,0.4,4,s2,p1,s1,p2,,1,3.894,,,,0,
1400,2017-02-28 11:11:41,The boy calls,call,8,6,verb_intransitive,verb,EasySentence,NoNoise,1,0.4,4,p1,s1,p2,s2,,1,5.2877,,,,0,
1400,2017-02-28 11:11:41,a blank invitation,blank,6,4,adj_phrase,adjective,EasySentence,NoNoise,1,0.5393,4,s2,p1,s1,p2,,1,6.0408,,,,0,
1400,2017-02-28 11:11:41,the black house,black,8,5,adj_phrase,adjective,EasySentence,NoNoise,1,0.4375,4,p1,s1,p2,s2,,1,2.083,,,,0,
1400,2017-02-28 11:11:41,the chicken is fried,fried,6,6,adj_sentence,adjective,EasySentence,NoNoise,1,0.4643,4,s1,p2,p1,s2,,1,3.1573,,,,0,
