block idx,date start,challenge item name,lexical item name,frequency,concreteness,linguistic category,lexical class,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,replay counter,
1248,2016-10-11 20:23:26,the woman cooks in the garden,cook,8,6,verb_intransitivePP,verb,HardSentence,NoNoise,1,0.3625,2,s1,p1,,,,1,4.7475,,,,0,
1248,2016-10-11 20:23:26,the man lifts outside,lift,7,5,verb_intransitivePP,verb,HardSentence,NoNoise,1,0.4322,2,s1,p1,,,,1,5.129,,,,0,
1248,2016-10-11 20:23:26,The boy speaks in the park,speak,8,5,verb_intransitivePP,verb,HardSentence,NoNoise,1,0.4,2,p1,s1,,,,1,4.0226,,,,0,
1248,2016-10-11 20:23:26,the animal claws the wood,claws,6,6,verb_transitive,verb,HardSentence,NoNoise,1,0.4268,2,p1,s1,,,,1,5.9903,,,,0,
1248,2016-10-11 20:23:26,The woman eats the egg,eat,8,6,verb_transitive,verb,HardSentence,NoNoise,1,0.3625,2,s1,p1,,,,1,12.3812,,,,1,
1248,2016-10-11 20:23:26,they paint the person,paint,7,7,verb_transitive,verb,HardSentence,NoNoise,1,0.3572,2,s1,p1,,,,1,6.0371,,,,0,
1248,2016-10-11 20:23:26,she ticks the box,tick,6,5,verb_transitive,verb,HardSentence,NoNoise,1,0.4643,2,s1,p1,,,,1,4.9806,,,,0,
1248,2016-10-11 20:23:26,the barista serves the hot chocolate at the caf�,serve,7,5,verb_transitivePP,verb,HardSentence,NoNoise,1,0.4322,2,s1,p1,,,,1,4.916,,,,0,
1248,2016-10-11 20:23:26,the wife lies on the floor,wife,8,6,noun_intransitivePPbeg,noun,HardSentence,NoNoise,1,0.3625,2,p1,s1,,,,1,3.6896,,,,0,
1248,2016-10-11 20:23:26,the van moves along the road,van,7,7,noun_intransitivePPbeg,noun,HardSentence,NoNoise,1,0.3572,2,p1,s1,,,,1,6.4943,,,,0,
1248,2016-10-11 20:23:26,the girl is on the sand,girl,8,7,noun_intransitivePPbeg,noun,HardSentence,NoNoise,1,0.325,2,p1,s1,,,,1,3.9845,,,,0,
1248,2016-10-11 20:23:26,she is playing with the hand,hand,8,7,noun_intransitivePPend,noun,HardSentence,NoNoise,1,0.325,2,s1,p1,,,,1,4.3374,,,,0,
1249,2016-10-11 20:27:17,the lamp is nice,lamp,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.4268,4,p3,p1,p2,s1,,1,9.077,,,,1,
1249,2016-10-11 20:27:17,His life begins,life,8,4,noun_intransitive,noun,EasySentence,NoNoise,0,0.4,3,un,s1,s2,,,1,4.1672,,,,0,
1249,2016-10-11 20:27:17,her air is clean,air,8,6,noun_predicative,noun,EasySentence,NoNoise,0,0.4,4,p2,s1,p1,p3,,0,14.0446,her water is clean,s1,assoc,1,
1249,2016-10-11 20:27:17,The boy falls,fall,8,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.4,4,s1,p1,p2,un,,0,21.1011,the boy flies,s1,coord,1,
1249,2016-10-11 20:27:17,the plane is low,low,8,4,adj_sentence,adjective,EasySentence,NoNoise,0,0.4,3,s2,s1,un,,,0,8.7557,the plane is high,s1,sem,0,
1249,2016-10-11 20:27:17,The food is hot,hot,8,6,adj_sentence,adjective,EasySentence,NoNoise,0,0.4,4,s2,un,s1,un,,0,11.8798,fire,un,un,1,
1249,2016-10-11 20:27:17,The woman eats,eats,8,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.4,4,s1,p1,p2,p3,,1,4.3417,,,,0,
1249,2016-10-11 20:27:17,the green water,green,8,6,adj_phrase,adjective,EasySentence,NoNoise,0,0.4,4,un,s2,un,s1,,1,4.0934,,,,0,
1249,2016-10-11 20:27:17,the biscuit is brown,biscuit,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.4268,4,p2,s1,p1,s2,,0,13.7933,the basket is brown,p1,mp,1,
1249,2016-10-11 20:27:17,the man shoots,shoot,7,5,verb_intransitive,verb,EasySentence,NoNoise,0,0.3947,3,p1,p3,s1,,,1,3.7437,,,,0,
1249,2016-10-11 20:27:17,the couple meet,meet,8,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.4,3,p2,p1,un,,,1,7.1205,,,,0,
1249,2016-10-11 20:27:17,the boy flies,fly,7,7,verb_intransitive,verb,EasySentence,NoNoise,0,0.3947,4,p2,p1,p3,s1,,0,9.4477,the boy cries,p1,mp,0,
1249,2016-10-11 20:27:17,a high plane,high,8,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.4,3,s2,s1,un,,,1,5.2198,,,,0,
1249,2016-10-11 20:27:17,the man is next,next,8,4,adj_sentence,adjective,EasySentence,NoNoise,0,0.4,3,un,p3,,,,1,3.4672,,,,0,
1249,2016-10-11 20:27:17,the match is alight,match,8,6,noun_predicative,noun,EasySentence,NoNoise,0,0.4,4,un,s1,s2,p1,,1,4.4233,,,,0,
1250,2016-10-11 20:31:54,she loves the ostrich near the water,ostrich,5,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.4214,2,s1,p1,,,,1,4.7412,,,,0,
1250,2016-10-11 20:31:54,the night exhausted him,night,8,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.4,3,p2,p1,un,,,1,5.0703,,,,0,
1250,2016-10-11 20:31:54,the man is on the team,team,8,5,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.4,2,p1,s1,,,,1,3.4073,,,,0,
1250,2016-10-11 20:31:54,she buys the pram,pram,5,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.4214,2,p1,s1,,,,1,4.8543,,,,0,
1250,2016-10-11 20:31:54,the couple eat their dinner in the evening,couple,8,5,noun_transitivePP,noun,HardSentence,NoNoise,0,0.4,2,p3,s1,,,,0,12.286,the friends eat their dinner in the evening,p3,assoc,0,
1250,2016-10-11 20:31:54,the woman in near the wall,wall,8,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.4,3,p1,s1,p2,,,1,4.2645,,,,0,
1250,2016-10-11 20:31:54,A guy flies a broomstick,guy,8,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.4,3,un,s2,s1,,,1,3.7859,,,,0,
1250,2016-10-11 20:31:54,the picture tells a story,picture,8,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.4,3,p1,s2,p2,,,1,3.8402,,,,0,
1250,2016-10-11 20:31:54,the woman has a race,race,8,5,noun_transitive_end,noun,HardSentence,NoNoise,0,0.4,2,p1,s1,,,,1,4.9228,,,,0,
1250,2016-10-11 20:31:54,The woman holds the neck in her hands,neck,8,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.4,3,p2,s1,p1,,,1,4.5563,,,,0,
1250,2016-10-11 20:31:54,the man picks him a flower,pick,8,5,verb_ditransitive,verb,HardSentence,NoNoise,0,0.4,2,p1,un,,,,1,4.1098,,,,0,
1250,2016-10-11 20:31:54,the woman beats the egg,beat,8,5,verb_transitive,verb,HardSentence,NoNoise,0,0.4,2,p1,un,,,,1,4.4181,,,,0,
1250,2016-10-11 20:31:54,he hates bed at the moment,bed,8,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.4,3,p2,p1,s1,,,1,4.356,,,,0,
1250,2016-10-11 20:31:54,Police help people,police,8,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.4,3,p1,s2,s1,,,1,5.6244,,,,0,
1250,2016-10-11 20:31:54,The short man stands,short,8,5,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.4,2,s2,s1,,,,1,4.344,,,,0,
1251,2016-10-11 20:35:30,The rehab,rehab,4,4,noun_2syll_phrase,noun,Word,NoNoise,0,0.4161,3,s1,p1,s2,,,1,9.6031,,,,1,
1251,2016-10-11 20:35:30,The postage,postage,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4161,4,s1,p1,p2,p3,,1,5.3191,,,,0,
1251,2016-10-11 20:35:30,day,day,8,5,noun_1syll_word,noun,Word,NoNoise,0,0.4,5,s2,p1,p3,s1,p2,1,6.6823,,,,0,
1251,2016-10-11 20:35:30,The undertaker,undertaker,4,6,noun_3syll_phrase,noun,Word,NoNoise,0,0.4161,4,s1,s2,p1,p2,,1,4.8828,,,,0,
1251,2016-10-11 20:35:30,the trap,trap,3,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.4107,4,p1,p2,s1,p3,,0,9.5797,the map,p1,mp,0,
1251,2016-10-11 20:35:30,The donkey,donkey,5,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.4214,5,p3,s2,s1,p1,p2,0,24.7761,The doggy,p2,mp,1,
1251,2016-10-11 20:35:30,toothpick,toothpick,3,7,noun_2syll_word,noun,Word,NoNoise,0,0.4107,4,p3,s1,p1,p2,,1,6.4137,,,,0,
1251,2016-10-11 20:35:30,The programme,programme,8,5,noun_2syll_phrase,noun,Word,NoNoise,0,0.4,5,p3,p2,s2,s1,p1,0,20.631,The theatre,s2,assoc,1,
1251,2016-10-11 20:35:30,nugget,nugget,4,6,noun_2syll_word,noun,Word,NoNoise,0,0.4161,4,p1,s1,p2,s2,,0,16.3417,gold,s2,assoc,1,
1251,2016-10-11 20:35:30,The tangerine,tangerine,4,6,noun_3syll_phrase,noun,Word,NoNoise,0,0.4161,4,p3,p2,p1,s1,,1,5.1407,,,,0,
1251,2016-10-11 20:35:30,spring,spring,7,5,noun_1syll_word,noun,Word,NoNoise,0,0.4322,5,p1,s1,p2,s2,p3,0,43.9345,winter,s1,assoc,3,
1251,2016-10-11 20:35:30,pinball,pinball,4,6,noun_2syll_word,noun,Word,NoNoise,0,0.4161,4,p3,s1,p2,p1,,1,8.6918,,,,0,
1251,2016-10-11 20:35:30,The tandem,tandem,4,4,noun_2syll_phrase,noun,Word,NoNoise,0,0.4161,3,s1,p2,s2,,,1,3.9398,,,,0,
1251,2016-10-11 20:35:30,the crossword,crossword,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4161,4,p1,p3,p2,s1,,0,18.8114,the crossroad,p3,distant,1,
1251,2016-10-11 20:35:30,the sequins,sequins,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4161,4,p3,p1,p2,s1,,0,13.1211,the gems,s1,assoc,0,
1252,2016-10-11 20:41:06,point,point,8,4,noun_1syll_word,noun,Word,NoNoise,1,0.2125,2,p1,s1,,,,1,5.9857,,,,1,
1252,2016-10-11 20:41:06,a curve,curve,5,6,noun_1syll_phrase,noun,Word,NoNoise,1,0.2339,2,s1,p1,,,,1,4.0494,,,,0,
1252,2016-10-11 20:41:06,the hoe,hoe,3,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.2607,2,s1,p1,,,,1,2.8424,,,,0,
1252,2016-10-11 20:41:06,The tree,tree,7,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1322,2,s1,p1,,,,1,3.9746,,,,0,
1252,2016-10-11 20:41:06,The head,head,8,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1,2,s1,p1,,,,1,4.4174,,,,0,
1252,2016-10-11 20:41:06,The game,game,8,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1,2,s1,p1,,,,1,3.4522,,,,0,
1252,2016-10-11 20:41:06,The bank,bank,8,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,3.1686,,,,0,
1252,2016-10-11 20:41:06,the watch,watch,8,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1,2,s1,p1,,,,1,3.3199,,,,0,
1252,2016-10-11 20:41:06,The group,group,8,6,noun_1syll_phrase,noun,Word,NoNoise,1,0.1375,2,s1,p1,,,,0,11.0941,the person,s1,coord,1,
1252,2016-10-11 20:41:06,The dirt,dirt,6,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1643,2,s1,p1,,,,1,4.6237,,,,0,
1252,2016-10-11 20:41:06,The crown,crown,7,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1322,2,s1,p1,,,,1,2.9257,,,,0,
1252,2016-10-11 20:41:06,bottle,bottle,7,7,noun_2syll_word,noun,Word,NoNoise,1,0.1322,2,p1,s1,,,,1,4.142,,,,0,
1252,2016-10-11 20:41:06,kitchen,kitchen,8,7,noun_2syll_word,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,4.072,,,,0,
1252,2016-10-11 20:41:06,hour,hour,8,4,noun_2syll_word,noun,Word,NoNoise,1,0.2125,2,p1,s1,,,,1,3.1067,,,,0,
1252,2016-10-11 20:41:06,the socket,socket,4,6,noun_2syll_phrase,noun,Word,NoNoise,1,0.2661,2,p1,s1,,,,1,4.7548,,,,0,
1253,2016-10-11 20:44:35,The tangerine,tangerine,4,6,noun_3syll_phrase,noun,Word,Noise4,0,0.4161,4,p2,p1,p3,s1,,1,4.559,,,,0,
1253,2016-10-11 20:44:35,handyman,handyman,4,6,noun_3syll_word,noun,Word,Noise4,0,0.4161,4,s1,p2,s2,p1,,1,4.4639,,,,0,
1253,2016-10-11 20:44:35,nugget,nugget,4,6,noun_2syll_word,noun,Word,Noise4,0,0.4161,4,p1,s2,s1,p2,,0,16.9588,gold,s2,assoc,1,
1253,2016-10-11 20:44:35,spring,spring,7,5,noun_1syll_word,noun,Word,Noise4,0,0.4322,5,p3,s1,s2,p2,p1,0,23.9832,string,p3,mp,1,
1253,2016-10-11 20:44:35,the crossword,crossword,4,6,noun_2syll_phrase,noun,Word,Noise4,0,0.4161,4,p3,p1,s1,p2,,0,18.4929,the crossroad,p3,distant,1,
1253,2016-10-11 20:44:35,pinball,pinball,4,6,noun_2syll_word,noun,Word,Noise4,0,0.4161,4,p2,s1,p1,p3,,0,13.4668,thimble,p1,close,1,
1253,2016-10-11 20:44:35,the sequins,sequins,4,6,noun_2syll_phrase,noun,Word,Noise4,0,0.4161,4,s1,p1,p3,p2,,1,4.8695,,,,0,
1253,2016-10-11 20:44:35,The mast,mast,5,7,noun_1syll_phrase,noun,Word,Noise4,0,0.4214,5,s1,p2,p3,p1,s2,0,37.6213,The fast,p2,close,2,
1253,2016-10-11 20:44:35,toothpick,toothpick,3,7,noun_2syll_word,noun,Word,Noise4,0,0.4107,4,p2,p3,s1,p1,,1,12.151,,,,1,
1253,2016-10-11 20:44:35,day,day,8,5,noun_1syll_word,noun,Word,Noise4,0,0.4,5,p1,p2,s2,s1,p3,1,5.0189,,,,0,
1253,2016-10-11 20:44:35,The postage,postage,4,6,noun_2syll_phrase,noun,Word,Noise4,0,0.4161,4,s1,p3,p2,p1,,1,5.5645,,,,0,
1253,2016-10-11 20:44:35,The undertaker,undertaker,4,6,noun_3syll_phrase,noun,Word,Noise4,0,0.4161,4,s1,p1,s2,p2,,1,4.6217,,,,0,
1253,2016-10-11 20:44:35,the trap,trap,3,7,noun_1syll_phrase,noun,Word,Noise4,0,0.4107,4,s1,p2,p3,p1,,1,4.595,,,,0,
1253,2016-10-11 20:44:35,The programme,programme,8,5,noun_2syll_phrase,noun,Word,Noise4,0,0.4,5,s2,p2,p3,s1,p1,0,11.4452,The TV,s1,assoc,0,
1253,2016-10-11 20:44:35,The rehab,rehab,4,4,noun_2syll_phrase,noun,Word,Noise4,0,0.4161,3,s2,p1,s1,,,1,5.0568,,,,0,
1254,2016-10-11 20:49:40,her air is clean,air,8,6,noun_predicative,noun,EasySentence,NoNoise,0,0.4,4,p1,p3,s1,p2,,1,5.8567,,,,0,
1254,2016-10-11 20:49:40,the match is alight,match,8,6,noun_predicative,noun,EasySentence,NoNoise,0,0.4,4,s1,p1,un,s2,,1,5.1611,,,,0,
1254,2016-10-11 20:49:40,the man is young,young,8,4,adj_sentence,adjective,EasySentence,NoNoise,0,0.4,3,p2,un,p1,,,1,4.5627,,,,0,
1254,2016-10-11 20:49:40,the whisk is nice,whisk,5,6,noun_predicative,noun,EasySentence,NoNoise,0,0.4214,3,p2,s1,p1,,,0,23.7454,the whisker is nice,p1,close,2,
1254,2016-10-11 20:49:40,His life begins,life,8,4,noun_intransitive,noun,EasySentence,NoNoise,0,0.4,3,un,s1,s2,,,1,4.6583,,,,0,
1254,2016-10-11 20:49:40,The woman eats,eats,8,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.4,4,p1,p2,p3,s1,,1,6.5146,,,,0,
1254,2016-10-11 20:49:40,The woman dances,dance,5,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.4214,3,s1,p1,s2,,,1,3.5107,,,,0,
1254,2016-10-11 20:49:40,the couple meet,meet,8,4,verb_intransitive,verb,EasySentence,NoNoise,0,0.4,3,un,p1,p2,,,1,6.154,,,,0,
1254,2016-10-11 20:49:40,the large cup,large,8,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.4,3,s2,s1,un,,,1,4.0834,,,,0,
1254,2016-10-11 20:49:40,The company closes,company,8,6,noun_intransitive,noun,EasySentence,NoNoise,0,0.4,4,p1,s1,un,s2,,1,5.8583,,,,0,
1254,2016-10-11 20:49:40,The boy falls,fall,8,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.4,4,s1,un,p2,p1,,0,12.8066,The boy crawls,p2,mp,0,
1254,2016-10-11 20:49:40,the boy catches,catch,8,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.4,4,p2,p3,s1,p1,,1,4.5838,,,,0,
1254,2016-10-11 20:49:40,a high plane,high,8,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.4,3,un,s1,s2,,,1,4.75,,,,0,
1254,2016-10-11 20:49:40,the man is next,next,8,4,adj_sentence,adjective,EasySentence,NoNoise,0,0.4,3,p3,un,,,,1,3.4661,,,,0,
1254,2016-10-11 20:49:40,the green water,green,8,6,adj_phrase,adjective,EasySentence,NoNoise,0,0.4,4,s1,un,un,s2,,1,3.7024,,,,0,
1255,2016-10-11 20:53:35,The short man stands,short,8,5,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.4,2,s1,s2,,,,1,5.2194,,,,0,
1255,2016-10-11 20:53:35,the sea soothes the man,sea,8,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.4,3,s1,p2,p1,,,1,3.0402,,,,0,
1255,2016-10-11 20:53:35,the man is on the team,team,8,5,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.4,2,s1,p1,,,,1,4.5279,,,,0,
1255,2016-10-11 20:53:35,the picture tells a story,picture,8,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.4,3,s2,p2,p1,,,1,4.3957,,,,0,
1255,2016-10-11 20:53:35,the woman has a race,race,8,5,noun_transitive_end,noun,HardSentence,NoNoise,0,0.4,2,s1,p1,,,,1,3.6126,,,,0,
1255,2016-10-11 20:53:35,the men eat the food,men,8,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.4,3,s1,p1,s2,,,1,11.0048,,,,1,
1255,2016-10-11 20:53:35,the night exhausted him,night,8,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.4,3,p2,un,p1,,,1,5.6263,,,,0,
1255,2016-10-11 20:53:35,the woman beats the egg,beat,8,5,verb_transitive,verb,HardSentence,NoNoise,0,0.4,2,un,p1,,,,1,5.4384,,,,0,
1255,2016-10-11 20:53:35,the couple eat their dinner in the evening,couple,8,5,noun_transitivePP,noun,HardSentence,NoNoise,0,0.4,2,s1,p3,,,,0,14.6252,the children eat their dinner in the evening,s1,assoc,0,
1255,2016-10-11 20:53:35,The woman holds the neck in her hands,neck,8,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.4,3,p2,p1,s1,,,1,4.0731,,,,0,
1255,2016-10-11 20:53:35,Police help people,police,8,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.4,3,s2,p1,s1,,,1,3.6552,,,,0,
1255,2016-10-11 20:53:35,the money helps the child,money,8,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.4,3,s1,p1,p3,,,1,3.8217,,,,0,
1255,2016-10-11 20:53:35,she loves the ostrich near the water,ostrich,5,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.4214,2,s1,p1,,,,1,4.1995,,,,0,
1255,2016-10-11 20:53:35,she buys the pram,pram,5,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.4214,2,p1,s1,,,,1,3.2459,,,,0,
1255,2016-10-11 20:53:35,A guy flies a broomstick,guy,8,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.4,3,s1,un,s2,,,1,3.3421,,,,0,
1256,2016-10-11 20:57:18,The father,father,8,7,noun_2syll_phrase,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,4.3277,,,,0,
1256,2016-10-11 20:57:18,The castle,castle,7,7,noun_2syll_phrase,noun,Word,NoNoise,1,0.1322,2,s1,p1,,,,1,4.2559,,,,0,
1256,2016-10-11 20:57:18,The party,party,8,5,noun_2syll_phrase,noun,Word,NoNoise,1,0.175,2,s1,p1,,,,1,3.044,,,,0,
1256,2016-10-11 20:57:18,furniture,furniture,7,7,noun_3syll_word,noun,Word,NoNoise,1,0.1322,2,s1,p1,,,,1,3.2412,,,,0,
1256,2016-10-11 20:57:18,The computer,computer,7,7,noun_3syll_phrase,noun,Word,NoNoise,1,0.1322,2,s1,p1,,,,1,3.8188,,,,0,
1256,2016-10-11 20:57:18,an old rock,rock,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,s1,p1,,,,0,13.2146,an old sock,p1,mp,1,
1256,2016-10-11 20:57:18,an old sock,sock,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,p1,s1,,,,1,3.5403,,,,0,
1256,2016-10-11 20:57:18,The noisy bird,bird,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,s1,p1,,,,1,3.2787,,,,0,
1256,2016-10-11 20:57:18,the old sailor,sailor,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,s1,p1,,,,1,6.2207,,,,1,
1256,2016-10-11 20:57:18,the cute cub,cub,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,p1,s1,,,,1,4.2619,,,,0,
1256,2016-10-11 20:57:18,the warm hut,hut,6,6,noun_attributive,noun,Word,NoNoise,1,0.2018,2,s1,p1,,,,1,3.9636,,,,0,
1256,2016-10-11 20:57:18,the dramatic stage,stage,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,5.4056,,,,0,
1256,2016-10-11 20:57:18,the bright person,person,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,4.3329,,,,0,
1256,2016-10-11 20:57:18,the white fog,fog,6,7,noun_attributive,noun,Word,NoNoise,1,0.1643,2,p1,s1,,,,0,9.5319,the white cloud,s1,coord,0,
1256,2016-10-11 20:57:18,the elaborate vest,vest,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,p1,s1,,,,1,4.5486,,,,0,
1257,2016-10-11 21:00:56,he holds the page,page,7,7,noun_transitive_end,noun,HardSentence,Noise4,0,0.4322,3,s1,p3,s2,,,1,12.2715,,,,1,
1257,2016-10-11 21:00:56,he hates bed at the moment,bed,8,7,noun_transitivePP,noun,HardSentence,Noise4,0,0.4,3,s1,p2,p1,,,1,4.8375,,,,0,
1257,2016-10-11 21:00:56,the man is on the team,team,8,5,noun_intransitivePPend,noun,HardSentence,Noise4,0,0.4,2,p1,s1,,,,1,3.3675,,,,0,
1257,2016-10-11 21:00:56,the picture tells a story,picture,8,7,noun_transitive_beg,noun,HardSentence,Noise4,0,0.4,3,p1,p2,s2,,,1,3.8244,,,,0,
1257,2016-10-11 21:00:56,A guy flies a broomstick,guy,8,7,noun_transitive_beg,noun,HardSentence,Noise4,0,0.4,3,un,s2,s1,,,1,3.9296,,,,0,
1257,2016-10-11 21:00:56,the woman beats the egg,beat,8,5,verb_transitive,verb,HardSentence,Noise4,0,0.4,2,p1,un,,,,1,4.6507,,,,0,
1257,2016-10-11 21:00:56,Police help people,police,8,7,noun_transitive_beg,noun,HardSentence,Noise4,0,0.4,3,s2,p1,s1,,,1,3.7584,,,,0,
1257,2016-10-11 21:00:56,he touches the gold accidently,gold,8,7,noun_transitivePP,noun,HardSentence,Noise4,0,0.4,3,s1,p2,p1,,,0,13.0748,he touches the silver accidently,s1,coord,0,
1257,2016-10-11 21:00:56,his body likes the sun,body,8,7,noun_transitive_beg,noun,HardSentence,Noise4,0,0.4,3,s2,s1,p1,,,1,5.0276,,,,0,
1257,2016-10-11 21:00:56,the night exhausted him,night,8,7,noun_transitive_beg,noun,HardSentence,Noise4,0,0.4,3,un,p1,p2,,,1,4.8963,,,,0,
1257,2016-10-11 21:00:56,the woman has a race,race,8,5,noun_transitive_end,noun,HardSentence,Noise4,0,0.4,2,s1,p1,,,,1,3.4716,,,,0,
1257,2016-10-11 21:00:56,the sea soothes the man,sea,8,7,noun_transitive_beg,noun,HardSentence,Noise4,0,0.4,3,p1,s1,p2,,,1,3.6219,,,,0,
1257,2016-10-11 21:00:56,the man lifts up the hammer,hammer,7,7,noun_intransitivePPend,noun,HardSentence,Noise4,0,0.4322,3,s1,p1,p2,,,1,6.0605,,,,0,
1257,2016-10-11 21:00:56,the couple eat their dinner in the evening,couple,8,5,noun_transitivePP,noun,HardSentence,Noise4,0,0.4,2,p3,s1,,,,0,19.7683,the friends eat their dinner in the evening,p3,assoc,1,
1257,2016-10-11 21:00:56,The woman holds the neck in her hands,neck,8,7,noun_transitivePP,noun,HardSentence,Noise4,0,0.4,3,p1,p2,s1,,,1,4.4159,,,,0,
1258,2016-10-11 21:04:48,slipper,slipper,5,7,noun_2syll_word,noun,Word,NoNoise,0,0.4214,5,p3,p2,s1,s2,p1,1,5.2911,,,,0,
1258,2016-10-11 21:04:48,the broken bib,bib,5,7,noun_attributive,noun,Word,NoNoise,0,0.4214,5,p2,un,s1,p1,s2,1,10.1466,,,,1,
1258,2016-10-11 21:04:48,The future,future,8,4,noun_2syll_phrase,noun,Word,NoNoise,0,0.4375,5,un,p2,p1,s2,s1,0,18.9657,The teacher,p2,distant,1,
1258,2016-10-11 21:04:48,a green pine,pine,5,7,noun_attributive,noun,Word,NoNoise,0,0.4214,5,p3,un,p2,s1,p1,0,12.6416,a green vine,p3,mp,1,
1258,2016-10-11 21:04:48,The postage,postage,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4161,4,p1,p2,s1,p3,,1,4.2105,,,,0,
1258,2016-10-11 21:04:48,doorbell,doorbell,5,7,noun_2syll_word,noun,Word,NoNoise,0,0.4214,5,s1,p2,un,p1,s2,1,4.642,,,,0,
1258,2016-10-11 21:04:48,the crossword,crossword,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4161,4,p3,s1,p1,p2,,1,10.7548,,,,1,
1258,2016-10-11 21:04:48,the trap,trap,3,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.4107,4,p3,s1,p1,p2,,1,4.3138,,,,0,
1258,2016-10-11 21:04:48,the cardigan,caridgan,5,7,noun_3syll_phrase,noun,Word,NoNoise,0,0.4214,5,un,s1,s2,un,p1,1,13.0877,,,,1,
1258,2016-10-11 21:04:48,toothpick,toothpick,3,7,noun_2syll_word,noun,Word,NoNoise,0,0.4107,4,p2,s1,p3,p1,,1,9.9046,,,,0,
1258,2016-10-11 21:04:48,noise,noise,7,5,noun_1syll_word,noun,Word,NoNoise,0,0.4322,5,p2,s2,p3,s1,p1,1,4.1863,,,,0,
1258,2016-10-11 21:04:48,The donkey,donkey,5,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.4214,5,p2,p3,p1,s1,s2,1,8.2802,,,,0,
1258,2016-10-11 21:04:48,The mast,mast,5,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.4214,5,s1,p3,p1,p2,s2,0,13.921,The mist,p3,mp,0,
